Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
BIVM	1.8362413154495	4.29307248937183	3.66502225529773	0.000493269176969186	0.0105369930838424	-0.563431363753186
RALBP1	-1.5525551604701	6.69497044307293	-3.66297468507864	0.000496556470243531	0.0105944041102925	-0.55469606454232
AL626787.1	4.28263366091945	-2.64906036169785	3.66149694240211	0.000498941893587118	0.0106324577709409	-0.205216776483563
ZNF888	1.74070388468884	4.3638843852084	3.65964793812573	0.000501942009680758	0.0106835030638798	-0.549653513324453
IGDCC4	5.68390765961573	-1.01351873854643	3.65763701024703	0.000505224376604355	0.0107285527917129	-0.284718059573248
SEC14L5	1.96388557792697	0.495686409476269	3.65760720772374	0.000505273175744657	0.0107285527917129	-0.240035354185165
TNFSF9	3.51574462218802	1.64437907926626	3.65130917775165	0.00051568709325027	0.0109365284386066	-0.429809425691547
AK4	2.39053541621615	6.20388086050779	3.65014380356534	0.000517636358166097	0.0109647049200986	-0.701013029575029
IFI27	4.20883955214991	5.27434076710049	3.64655375811963	0.000523685486396002	0.0110674654111087	-0.614295668675959
ARHGAP28	2.37450719117112	0.669179363097991	3.64652124313472	0.000523740579853216	0.0110674654111087	-0.322571653329857
DCAF12L1	4.32105428943926	-4.46563263919982	3.64113717088733	0.000532939938523755	0.0112445053722765	-0.257595065668852
HLA-DMA	3.26212732750926	2.39321966757999	3.64087513160436	0.000533391571491437	0.0112445053722765	-0.51639735725422
CDK2AP2	2.23553857084076	4.52522590473403	3.64003177710897	0.000534847596315896	0.0112617611877433	-0.667830512597291
RERG	3.51894467988342	0.488047680728953	3.63922670943652	0.000536241052457441	0.0112776600389442	-0.486450619635561
WBP5	2.84124325456856	5.28886208568028	3.63732775799825	0.00053954157791744	0.0113219554324662	-0.6832864161263
LIPC	3.91553842973483	-1.08801558687854	3.6372775922683	0.00053962903170704	0.0113219554324662	-0.316997147669452
P3H1	1.49578275807842	3.71007147617643	3.62259914533526	0.000565806265843747	0.0118501419700996	-0.666857442945155
ANKRD33B	3.4595591942956	0.311113583543166	3.62222997005926	0.00056647998435433	0.0118501419700996	-0.495135588286008
NCL	-1.34292036358134	9.71915007241612	-3.62204604713085	0.000566815915585539	0.0118501419700996	-0.811227958717535
OSBP2	-3.47091214112593	2.54095468398749	-3.62052018449179	0.000569610194860357	0.0118852688284343	-0.314793196135743
STMN1	-1.92793539944433	7.76869100897827	-3.62021761991142	0.000570165830970446	0.0118852688284343	-0.718615636435259
GBE1	2.20439807320126	4.5236792538911	3.62002793661522	0.000570514432611362	0.0118852688284343	-0.719200691910205
ADGRE5	1.53258706125474	6.35753768914643	3.61773185502073	0.000574750320589223	0.0119594100866068	-0.784779612330034
ABCC3	2.87553874849188	4.05955454754684	3.61468915500707	0.000580409744613612	0.0120629629980518	-0.6615347215491
MTCL1	4.28853461418009	2.02782749720524	3.61407157573371	0.000581564901320437	0.0120727679750022	-0.561748821286582
NEB	2.98469707526365	2.82820170776588	3.61078984441106	0.000587740052416477	0.0121866382229924	-0.658887900659966
CCT3	-1.1656838806755	8.69063957192133	-3.61016655025493	0.000588919920743707	0.0121967870103849	-0.821450284088953
GNAZ	2.89171946534271	1.15388618508681	3.60784787013249	0.000593328904169842	0.0122737100949232	-0.555405191614567
DPYD	3.44039798325998	0.437574644853704	3.60440439899542	0.000599934701580011	0.0123958437872661	-0.567694726996945
TRIM66	1.79286507732086	3.90590869980841	3.60386873994966	0.000600968555462548	0.0124026991831792	-0.682299315359818
ADK	-1.88448317315044	5.71919529528777	-3.60330536754828	0.000602057727097564	0.0124106788878711	-0.585530905986426
PRKG2	-4.5546846466029	-0.277094631374009	-3.59834999060654	0.000611719258937584	0.0125951426904328	-0.377347050792802
KCNS1	4.33497460375378	-2.04660028061305	3.59687047285493	0.000614632366943656	0.0126403904475281	-0.414345891575973
EPS8L3	4.61401101052089	3.30105610239807	3.59630587487572	0.00061574751239042	0.0126485994812665	-0.634444317527257
TNFRSF21	-3.91777281164375	6.14602782011212	-3.59523913825662	0.000617859695603702	0.0126772466696109	-0.557460467098374
CFAP47	4.7876222575852	-1.78741114581955	3.59228199084708	0.000623751073466391	0.0127832789603913	-0.418810663034858
CALCR	4.26611818127471	-2.95536970344359	3.58683473709409	0.000634743528416782	0.0129934868748678	-0.410317363809949
KIF21A	2.37313409059386	4.30222215691399	3.58434574772217	0.00063982736984198	0.0130645835322443	-0.778979787741387
YBX3	1.61452325265042	6.32488247377008	3.58411490347744	0.000640300834181724	0.0130645835322443	-0.905198032452516
HLA-DRA	5.53699679345205	1.02164575585785	3.58404939086997	0.000640435262024431	0.0130645835322443	-0.748966782452049
TAPBP	1.98229973606859	6.49928883793877	3.58243633534833	0.000643753632271408	0.0131048216142718	-0.921610041512312
SLC35G2	2.96348554751713	0.988387022930372	3.58236954627684	0.000643891382383556	0.0131048216142718	-0.626545421564423
TPI1	1.51811862705538	10.1087996755772	3.58112334221198	0.000646466781599309	0.0131286131630097	-0.978044767103412
FMN1	2.93014548182116	3.16135164262596	3.58108476130207	0.000646546668845151	0.0131286131630097	-0.635655885718942
RBMS3	3.68162448168142	-1.28809545248306	3.58017037965893	0.000648442776062055	0.0131519977978327	-0.510491987855714
P4HB	1.6518514306527	9.12259094561981	3.57935814375914	0.000650131502746376	0.0131711274398136	-0.97353822994909
RAB11FIP3	1.90265321471867	4.60439058621241	3.57826274061713	0.000652415589349923	0.0132022609409573	-0.81914250253141
SGK2	3.52318661862433	2.98166593289819	3.57512820270366	0.000658993825445135	0.0133201200461256	-0.705735659407519
CCNB1IP1	-1.82956537231351	6.3381219633728	-3.57126961690463	0.000667178188422804	0.0134701370019169	-0.755095395364277
HFE	1.80740616998198	3.68730798080655	3.57083224578821	0.000668111960998304	0.0134735912134658	-0.78046184217933
MRI1	1.23703140333672	4.30154981951489	3.56956386355848	0.000670826945580562	0.0135129176974073	-0.80929152184615
POMGNT1	1.10856898779044	5.95549706730093	3.56824523961002	0.00067366059131504	0.0135459399608049	-0.922702816198615
MYZAP	-5.68139998038638	2.22752769378168	-3.56808772400051	0.000673999842949594	0.0135459399608049	-0.461786979756801
RAB36	2.39370441585517	2.25617210397905	3.56499650495796	0.000680690562195394	0.0136648630360725	-0.711098533688486
FLT3LG	2.63437427544643	0.46013702251115	3.56167092164724	0.000687959020423024	0.0137951010837607	-0.563042129489229
PAIP2B	-2.52664687214447	3.35629432164256	-3.56068913761064	0.00069011889067145	0.0138227214541971	-0.488153833227441
SPAG17	4.8742488073528	-1.43354502677924	3.55542233192528	0.00070181601972684	0.014041089246313	-0.545861281540809
HLA-DQA1	6.15180736812855	-1.9138137686213	3.55329368910246	0.00070659680865383	0.014106934538833	-0.570437855520013
MTHFD2	-2.59753318291936	5.88831801768348	-3.55324601368809	0.000706704237907122	0.014106934538833	-0.728782303149744
HID1	-5.65904705057248	3.92027480927435	-3.5521623259041	0.000709150352263886	0.0141397856919795	-0.504576148085531
ERVMER34-1	-4.02223429328233	0.928330548005218	-3.55087418728824	0.000712068420208511	0.0141673582504441	-0.508229246730297
FNDC3B	1.81161678927856	6.21932427499856	3.55084392710725	0.000712137106667858	0.0141673582504441	-1.00467103823537
FAM187A	1.88043515133638	1.1911989398216	3.54725314538273	0.000720332531877379	0.0143142795367219	-0.619495770464422
HIST3H2A	-4.09312784441556	2.4497937720724	-3.54661821985302	0.000721790945583332	0.0143271447692979	-0.520000933606337
AQP3	4.16051955545494	2.29165172663416	3.5461604892974	0.000722844084838445	0.0143319456821055	-0.826978901418958
PLPP3	2.94791683365909	3.13420311491692	3.54358693673296	0.000728792501515057	0.0144336864705886	-0.86579443127964
NKG7	5.02476044890466	-3.31046244829592	3.54247872497859	0.000731368278550297	0.014468479293247	-0.540553889508981
GRID1	4.28003168279773	-3.66947455893069	3.54122472240234	0.000734293339624676	0.0145100963510174	-0.538266706308671
UBXN10	3.61327137644143	1.29363483982646	3.53571768053197	0.000747271000910322	0.0147500441364042	-0.717309925006254
HLA-DPA1	5.43826644773935	-0.538344988873257	3.52853049754539	0.000764535863134648	0.0150739849979204	-0.824895305095415
STAC	3.86470863280098	-1.90385778126894	3.52534092821249	0.000772318487807504	0.0151969309784541	-0.680710946087892
C11orf52	2.04643682064748	2.32161811159593	3.52527015763212	0.00077249201962254	0.0151969309784541	-0.805318017977182
PDZD3	4.4424127637422	-0.460839393010498	3.52120090678515	0.000782532442604828	0.0153618327042739	-0.663154559640052
KLB	3.03904132646103	-0.575964989967085	3.52098210960778	0.000783075794362596	0.0153618327042739	-0.700650906462696
IFITM2	4.49519223874541	1.78746832472999	3.52081821686081	0.000783483033315454	0.0153618327042739	-0.917055607125731
CAMKK1	1.85818625376938	3.50005318601668	3.51797319476704	0.000790584425445145	0.0154838852105476	-0.915141128495808
TTYH3	2.24286563997147	6.51014704436937	3.51492366269698	0.000798264104173712	0.0156169808021404	-1.13212190402998
JARID2	-2.46101998392011	4.66133156037592	-3.51366496596617	0.000801454492843232	0.015662052069213	-0.681071532453711
SLC29A4	2.87426321455391	1.92856578318794	3.51302563751811	0.000803079613526684	0.0156764690083563	-0.918869619552421
MGST1	2.69346391449076	6.70509293337251	3.50914778121014	0.000813004008009984	0.0158478801793657	-1.11631079452979
CYB5R3	1.40669760772631	6.79849441476256	3.5088950268957	0.000813654892034683	0.0158478801793657	-1.14786450307451
OAF	2.01451308365011	4.37795779964407	3.50828127845998	0.00081523745388464	0.0158612168065265	-1.01514133823095
ARHGEF37	2.19159081436367	3.29997955237776	3.50742752874526	0.000817443720761915	0.0158866455126292	-0.940738866940875
ATP1B1	2.93453825490103	7.84425371782756	3.50619990292662	0.000820626092260054	0.0159309676328199	-1.17231045154202
SHMT1	1.30055055513608	5.06504576372292	3.50574463141318	0.000821809276458324	0.0159364244543499	-1.06947693230864
SLC35F2	-2.53412746861068	5.54165181472919	-3.50512908846255	0.000823411556156474	0.015949987446338	-0.852367737406416
PAK3	3.17171481807077	-0.674096239898231	3.49941948671741	0.000838415744954474	0.0162215661948772	-0.709308030810258
UBD	5.08675826562369	2.90454824572044	3.49909802670936	0.000839268170616875	0.0162215661948772	-1.00404166338515
NEUROD4	3.62879230740525	-4.95975271262383	3.49771864234887	0.000842935267732377	0.0162746387319783	-0.652929417327298
MPI	1.49222296915817	5.06185825566091	3.49404095691471	0.000852786818357474	0.0164468689226017	-1.10217374623567
USH2A	2.46362774684896	-1.45386304799611	3.4918654534887	0.000858665712673806	0.0165354656554978	-0.67271170339584
MYBL1	2.2327833440634	2.26451410728185	3.49164902823693	0.000859252658878468	0.0165354656554978	-0.965885347880405
KDM4B	1.47657146105364	4.96087369457977	3.49119143141393	0.00086049491620057	0.0165405698276037	-1.0897567984949
C4orf47	2.6598282755178	-0.754992753843296	3.49086193026603	0.00086139048122922	0.0165405698276037	-0.722635886236534
CD68	2.92230211860265	4.77037280343758	3.48974849367393	0.00086442328086396	0.0165807835827825	-1.11113365112425
SLC2A3	4.60596551276228	3.58505192575883	3.48726646136574	0.000871220366828296	0.0166930357921786	-1.12643225393697
CCDC191	1.94783322758022	3.17062417205296	3.48083830846229	0.000889060297128886	0.0170164021766835	-0.986956704203151
XAF1	3.66986672921134	1.90487808997687	3.48023373820861	0.000890755848778342	0.0170304034897383	-1.01961466628089
B3GALT5	4.65752919209651	2.30036799587979	3.47754625448494	0.000898330213568494	0.0171566503274606	-0.998675130805344
USP43	2.07696254554378	2.57387438149265	3.47668382496591	0.000900773782302816	0.0171847404299801	-0.951099774572198
HOXB2	3.01827194372206	0.760560106076042	3.47602979705521	0.000902631073979681	0.0172015971444715	-0.892784593820408
CD3D	4.79121156885039	-3.96298121230895	3.47381331554633	0.000908952408976912	0.0173033979062351	-0.720557662533103
STX16	1.24136507015647	6.75316007556093	3.47115667460443	0.000916584343059834	0.0174299020500485	-1.23868816689424
TMEM130	3.64804508420627	-2.38521950897311	3.47042415736558	0.000918699356642245	0.0174513363811203	-0.766503297896669
NPM2	-4.40252109528945	-0.448077216664596	-3.46993250141707	0.000920121518598112	0.0174595776020991	-0.731250471838481
RFTN2	-2.98306864867036	1.158923656864	-3.46896387223552	0.000922929476735118	0.0174940688154534	-0.732043134617348
STEAP3	1.8527448356876	6.19482577113739	3.46690333005757	0.000928929810029146	0.0175889325015808	-1.24705757625344
THEG	4.27284957735213	-3.19221418447906	3.46506252773102	0.000934321497658553	0.0176720809182398	-0.761177545240153
SLC6A8	3.76533757779485	6.44293943618991	3.46439606054702	0.000936280871764315	0.0176834275680138	-1.27731411361178
ECE1	1.52476625286912	5.88328951683271	3.46417780795718	0.000936923367126734	0.0176834275680138	-1.23623157230527
EMP3	2.55510974328309	3.48285863461272	3.46270726837911	0.000941263264418914	0.0177463786864723	-1.19234264798903
SLFN11	3.50971360587849	1.6819568091194	3.46062247872212	0.000947448600007567	0.0178439519911873	-1.1769512257878
ART5	4.23441916017063	-2.36949680687123	3.45939170738496	0.000951118212682096	0.017893987588117	-0.790460886294442
TCTN1	2.28949892882562	2.77312677524768	3.45788448556105	0.000955630416179858	0.0179597520555674	-1.11771555814944
MEGF6	3.53430150321399	3.0694581968194	3.45503435420845	0.00096421839118834	0.0181018938349981	-1.11952683023377
RFTN1	4.59233219574454	-0.816801563757718	3.4538247573803	0.00096788517900207	0.018145224641206	-0.969942637792956
ATP5A1	-1.39906857966056	8.78301876495891	-3.45308672114019	0.000970128954266248	0.018145224641206	-1.28739369254572
RS1	3.71702930410465	-4.17151551899989	3.45282609131241	0.000970922496389104	0.018145224641206	-0.775799000205608
ZBTB7C	3.94152141014081	1.96551660240114	3.45266658865149	0.00097140843881275	0.018145224641206	-1.06499956438925
NEK6	1.59324135502678	6.13566366492315	3.45258336127233	0.000971662091621241	0.018145224641206	-1.28319262868903
C3orf67	2.09929804261569	2.119110768375	3.45133112031183	0.00097548613656287	0.018197400304667	-0.991383088246258
PRAME	3.72012554374846	1.76345792531935	3.44713927934092	0.000988390974648084	0.0184186866646973	-1.13656620182178
FADS3	1.79340810017893	3.52222858608499	3.44678161003304	0.00098949953375494	0.018419914397592	-1.17584855082909
RTN4RL1	4.96764551972945	-1.47135507439296	3.4459874154984	0.000991965268037575	0.0184392512115363	-0.861898995241691
ARTN	2.6932151421684	0.944704978147765	3.44577062594763	0.000992639344132416	0.0184392512115363	-0.948864292059597
SHROOM4	3.58245064023723	2.13516140265021	3.44543955460407	0.000993669599987692	0.0184392512115363	-0.998932219566582
MOB3A	1.82570931124331	4.73789691753587	3.44341259002149	0.000999999385366082	0.0185372393933654	-1.26351959968091
SHH	3.32186214563814	2.28867514832365	3.4427748465723	0.00100199880565416	0.018554833229231	-0.955636069361313
SLC35F6	1.25007474808756	4.69391537268491	3.43960905853976	0.00101198016401325	0.0187148106791779	-1.23033122575079
CMTM8	-3.44195254585206	1.75486050665237	-3.43936402049144	0.00101275665172048	0.0187148106791779	-0.81229546073572
GDF15	3.03726877981941	4.49217565848953	3.43762430405898	0.00101828578068036	0.0187973214226742	-1.16577049027549
GALT	-3.22085398599931	2.3602294926803	-3.43644553917275	0.00102204832946081	0.0188470832862784	-0.821273601391235
C11orf21	5.11520201696417	-2.63200398016225	3.43541684225469	0.0010253426179962	0.0188881154218153	-0.840280448192249
CHDH	2.77394159292105	4.02631167726685	3.43186356395995	0.00103679906920737	0.0190792628714764	-1.14951888759198
ARRDC3	2.28106844177901	5.81778778036837	3.43121085591895	0.00103891665086285	0.0190956726388158	-1.35215957800067
SLC22A7	3.77872618123656	-4.01248563646838	3.43092274857445	0.00103985265926304	0.0190956726388158	-0.83452322122206
MYO1G	6.87606705873236	-3.58668858388257	3.4289866491323	0.00104616342332766	0.0191717282499577	-0.857149838834889
COL1A2	4.87626827129101	0.753604149057361	3.42887354940261	0.00104653319271718	0.0191717282499577	-1.2311400678286
NRP2	3.12467373401563	3.01571924154097	3.42865442315501	0.00104724995818007	0.0191717282499577	-1.19017095724724
CHST14	1.50287709656492	3.29510447941803	3.42615111560192	0.00105547134732068	0.0193022327347485	-1.18884277979648
PCNX2	1.79110719273751	3.44193950209069	3.42473079190663	0.00106016310157194	0.0193679848525024	-1.17282627014358
DERL1	1.24964549171976	6.89812841232736	3.42348279514798	0.0010643018862767	0.0194235094245498	-1.39286141120315
SAMD12	-5.20403597894857	3.62477823773304	-3.42105884424745	0.00107238424904493	0.0195405311654182	-0.862431475971576
